GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
0500000US21221,21221,"Trigg County, Kentucky",14339
0500000US21223,21223,"Trimble County, Kentucky",8809
0500000US21225,21225,"Union County, Kentucky",15007
0500000US21227,21227,"Warren County, Kentucky",113792
0500000US21229,21229,"Washington County, Kentucky",11717
0500000US21231,21231,"Wayne County, Kentucky",20813
0500000US21233,21233,"Webster County, Kentucky",13621
0500000US21235,21235,"Whitley County, Kentucky",35637
0500000US21237,21237,"Wolfe County, Kentucky",7355
0500000US21239,21239,"Woodford County, Kentucky",24939
0500000US22001,22001,"Acadia Parish, Louisiana",61773
0500000US22003,22003,"Allen Parish, Louisiana",25764
0500000US22005,22005,"Ascension Parish, Louisiana",107215
0500000US22007,22007,"Assumption Parish, Louisiana",23421
0500000US22009,22009,"Avoyelles Parish, Louisiana",42073
0500000US22011,22011,"Beauregard Parish, Louisiana",35654
0500000US22013,22013,"Bienville Parish, Louisiana",14353
0500000US22015,22015,"Bossier Parish, Louisiana",116979
0500000US22017,22017,"Caddo Parish, Louisiana",254969
0500000US22019,22019,"Calcasieu Parish, Louisiana",192768
0500000US22021,22021,"Caldwell Parish, Louisiana",10132
0500000US22023,22023,"Cameron Parish, Louisiana",6839
0500000US22025,22025,"Catahoula Parish, Louisiana",10407
0500000US22027,22027,"Claiborne Parish, Louisiana",17195
0500000US22029,22029,"Concordia Parish, Louisiana",20822
0500000US22031,22031,"De Soto Parish, Louisiana",26656
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",440171
0500000US22035,22035,"East Carroll Parish, Louisiana",7759
0500000US22037,22037,"East Feliciana Parish, Louisiana",20267
0500000US22039,22039,"Evangeline Parish, Louisiana",33984
0500000US22041,22041,"Franklin Parish, Louisiana",20767
0500000US22043,22043,"Grant Parish, Louisiana",22309
0500000US22045,22045,"Iberia Parish, Louisiana",73240
0500000US22047,22047,"Iberville Parish, Louisiana",33387
0500000US22049,22049,"Jackson Parish, Louisiana",16274
0500000US22051,22051,"Jefferson Parish, Louisiana",432552
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",31594
0500000US22055,22055,"Lafayette Parish, Louisiana",221578
0500000US22057,22057,"Lafourche Parish, Louisiana",96318
0500000US22059,22059,"La Salle Parish, Louisiana",14890
0500000US22061,22061,"Lincoln Parish, Louisiana",46735
0500000US22063,22063,"Livingston Parish, Louisiana",128026
0500000US22065,22065,"Madison Parish, Louisiana",12093
0500000US22067,22067,"Morehouse Parish, Louisiana",27979
0500000US22069,22069,"Natchitoches Parish, Louisiana",39566
0500000US22071,22071,"Orleans Parish, Louisiana",343829
0500000US22073,22073,"Ouachita Parish, Louisiana",153720
0500000US22075,22075,"Plaquemines Parish, Louisiana",23042
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22802
0500000US22079,22079,"Rapides Parish, Louisiana",131613
0500000US22081,22081,"Red River Parish, Louisiana",9091
0500000US22083,22083,"Richland Parish, Louisiana",20725
0500000US22085,22085,"Sabine Parish, Louisiana",24233
0500000US22087,22087,"St. Bernard Parish, Louisiana",35897
0500000US22089,22089,"St. Charles Parish, Louisiana",52780
0500000US22091,22091,"St. Helena Parish, Louisiana",11203
0500000US22093,22093,"St. James Parish, Louisiana",22102
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",45924
0500000US22097,22097,"St. Landry Parish, Louisiana",83384
0500000US22099,22099,"St. Martin Parish, Louisiana",52160
0500000US22101,22101,"St. Mary Parish, Louisiana",54650
0500000US22103,22103,"St. Tammany Parish, Louisiana",233740
0500000US22105,22105,"Tangipahoa Parish, Louisiana",121097
0500000US22107,22107,"Tensas Parish, Louisiana",5252
0500000US22109,22109,"Terrebonne Parish, Louisiana",111860
0500000US22111,22111,"Union Parish, Louisiana",22721
0500000US22113,22113,"Vermilion Parish, Louisiana",57999
0500000US22115,22115,"Vernon Parish, Louisiana",52334
0500000US22117,22117,"Washington Parish, Louisiana",47168
0500000US22119,22119,"Webster Parish, Louisiana",41207
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",23788
0500000US22123,22123,"West Carroll Parish, Louisiana",11604
0500000US22125,22125,"West Feliciana Parish, Louisiana",15625
0500000US22127,22127,"Winn Parish, Louisiana",15313
0500000US23001,23001,"Androscoggin County, Maine",107702
0500000US23003,23003,"Aroostook County, Maine",71870
0500000US23005,23005,"Cumberland County, Maine",281674
0500000US23007,23007,"Franklin County, Maine",30768
0500000US23009,23009,"Hancock County, Maine",54418
0500000US23011,23011,"Kennebec County, Maine",122151
0500000US23013,23013,"Knox County, Maine",39736
0500000US23015,23015,"Lincoln County, Maine",34457
0500000US23017,23017,"Oxford County, Maine",57833
0500000US23019,23019,"Penobscot County, Maine",153923
0500000US23021,23021,"Piscataquis County, Maine",17535
0500000US23023,23023,"Sagadahoc County, Maine",35293
0500000US23025,23025,"Somerset County, Maine",52228
0500000US23027,23027,"Waldo County, Maine",38786
0500000US23029,23029,"Washington County, Maine",32856
0500000US23031,23031,"York County, Maine",197131
0500000US24001,24001,"Allegany County, Maryland",75087
0500000US24003,24003,"Anne Arundel County, Maryland",537656
0500000US24005,24005,"Baltimore County, Maryland",805029
0500000US24009,24009,"Calvert County, Maryland",88737
0500000US24011,24011,"Caroline County, Maryland",33066
0500000US24013,24013,"Carroll County, Maryland",167134
0500000US24015,24015,"Cecil County, Maryland",101108
0500000US24017,24017,"Charles County, Maryland",146551
0500000US24019,24019,"Dorchester County, Maryland",32618
0500000US24021,24021,"Frederick County, Maryland",233385
0500000US24023,24023,"Garrett County, Maryland",30097
0500000US24025,24025,"Harford County, Maryland",244826
0500000US24027,24027,"Howard County, Maryland",287085
0500000US24029,24029,"Kent County, Maryland",20197
0500000US24031,24031,"Montgomery County, Maryland",971777
0500000US24033,24033,"Prince George's County, Maryland",863420
0500000US24035,24035,"Queen Anne's County, Maryland",47798
0500000US24037,24037,"St. Mary's County, Maryland",105151
0500000US24039,24039,"Somerset County, Maryland",26470
0500000US24041,24041,"Talbot County, Maryland",37782
0500000US24043,24043,"Washington County, Maryland",147430
0500000US24045,24045,"Wicomico County, Maryland",98733
0500000US24047,24047,"Worcester County, Maryland",51454
0500000US24510,24510,"Baltimore city, Maryland",620961
0500000US25001,25001,"Barnstable County, Massachusetts",215888
0500000US25003,25003,"Berkshire County, Massachusetts",131219
0500000US25005,25005,"Bristol County, Massachusetts",548285
0500000US25007,25007,"Dukes County, Massachusetts",16535
0500000US25009,25009,"Essex County, Massachusetts",743159
0500000US25011,25011,"Franklin County, Massachusetts",71372
0500000US25013,25013,"Hampden County, Massachusetts",463490
0500000US25015,25015,"Hampshire County, Massachusetts",158080
0500000US25017,25017,"Middlesex County, Massachusetts",1503085
0500000US25019,25019,"Nantucket County, Massachusetts",10172
0500000US25021,25021,"Norfolk County, Massachusetts",670850(r42592)
0500000US25023,25023,"Plymouth County, Massachusetts",494919
0500000US25025,25025,"Suffolk County, Massachusetts",722023(r39735)
0500000US25027,25027,"Worcester County, Massachusetts",798552
0500000US26001,26001,"Alcona County, Michigan",10942
0500000US26003,26003,"Alger County, Michigan",9601
0500000US26005,26005,"Allegan County, Michigan",111408
0500000US26007,26007,"Alpena County, Michigan",29598
0500000US26009,26009,"Antrim County, Michigan",23580
0500000US26011,26011,"Arenac County, Michigan",15899
0500000US26013,26013,"Baraga County, Michigan",8860
0500000US26015,26015,"Barry County, Michigan",59173
0500000US26017,26017,"Bay County, Michigan",107771
0500000US26019,26019,"Benzie County, Michigan",17525
0500000US26021,26021,"Berrien County, Michigan",156813
0500000US26023,26023,"Branch County, Michigan",45248
0500000US26025,26025,"Calhoun County, Michigan",136146
0500000US26027,26027,"Cass County, Michigan",52293
0500000US26029,26029,"Charlevoix County, Michigan",25949
0500000US26031,26031,"Cheboygan County, Michigan",26152
0500000US26033,26033,"Chippewa County, Michigan",38520
0500000US26035,26035,"Clare County, Michigan",30926
0500000US26037,26037,"Clinton County, Michigan",75382
0500000US26039,26039,"Crawford County, Michigan",14074
0500000US26041,26041,"Delta County, Michigan",37069
0500000US26043,26043,"Dickinson County, Michigan",26168
0500000US26045,26045,"Eaton County, Michigan",107759
0500000US26047,26047,"Emmet County, Michigan",32694
0500000US26049,26049,"Genesee County, Michigan",425790
0500000US26051,26051,"Gladwin County, Michigan",25692
0500000US26053,26053,"Gogebic County, Michigan",16427
0500000US26055,26055,"Grand Traverse County, Michigan",86986
0500000US26057,26057,"Gratiot County, Michigan",42476
0500000US26059,26059,"Hillsdale County, Michigan",46688
0500000US26061,26061,"Houghton County, Michigan",36628
0500000US26063,26063,"Huron County, Michigan",33118
0500000US26065,26065,"Ingham County, Michigan",280895
0500000US26067,26067,"Ionia County, Michigan",63905
0500000US26069,26069,"Iosco County, Michigan",25887
0500000US26071,26071,"Iron County, Michigan",11817
0500000US26073,26073,"Isabella County, Michigan",70311
0500000US26075,26075,"Jackson County, Michigan",160248
0500000US26077,26077,"Kalamazoo County, Michigan",250331
0500000US26079,26079,"Kalkaska County, Michigan",17153
0500000US26081,26081,"Kent County, Michigan",602622
0500000US26083,26083,"Keweenaw County, Michigan",2156
0500000US26085,26085,"Lake County, Michigan",11539
0500000US26087,26087,"Lapeer County, Michigan",88319
0500000US26089,26089,"Leelanau County, Michigan",21708
0500000US26091,26091,"Lenawee County, Michigan",99892
0500000US26093,26093,"Livingston County, Michigan",180967
0500000US26095,26095,"Luce County, Michigan",6631
0500000US26097,26097,"Mackinac County, Michigan",11113
0500000US26099,26099,"Macomb County, Michigan",840978
0500000US26101,26101,"Manistee County, Michigan",24733
0500000US26103,26103,"Marquette County, Michigan",67077
0500000US26105,26105,"Mason County, Michigan",28705
0500000US26107,26107,"Mecosta County, Michigan",42798
0500000US26109,26109,"Menominee County, Michigan",24029
0500000US26111,26111,"Midland County, Michigan",83629
0500000US26113,26113,"Missaukee County, Michigan",14849
0500000US26115,26115,"Monroe County, Michigan",152021
0500000US26117,26117,"Montcalm County, Michigan",63342
0500000US26119,26119,"Montmorency County, Michigan",9765
0500000US26121,26121,"Muskegon County, Michigan",172188
0500000US26123,26123,"Newaygo County, Michigan",48460
0500000US26125,26125,"Oakland County, Michigan",1202362
0500000US26127,26127,"Oceana County, Michigan",26570
0500000US26129,26129,"Ogemaw County, Michigan",21699
0500000US26131,26131,"Ontonagon County, Michigan",6780
0500000US26133,26133,"Osceola County, Michigan",23528
0500000US26135,26135,"Oscoda County, Michigan",8640
0500000US26137,26137,"Otsego County, Michigan",24164
0500000US26139,26139,"Ottawa County, Michigan",263801
0500000US26141,26141,"Presque Isle County, Michigan",13376
0500000US26143,26143,"Roscommon County, Michigan",24449
0500000US26145,26145,"Saginaw County, Michigan",200169
0500000US26147,26147,"St. Clair County, Michigan",163040
0500000US26149,26149,"St. Joseph County, Michigan",61295
0500000US26151,26151,"Sanilac County, Michigan",43114
0500000US26153,26153,"Schoolcraft County, Michigan",8485
0500000US26155,26155,"Shiawassee County, Michigan",70648
0500000US26157,26157,"Tuscola County, Michigan",55729
0500000US26159,26159,"Van Buren County, Michigan",76258
0500000US26161,26161,"Washtenaw County, Michigan",344791
0500000US26163,26163,"Wayne County, Michigan",1820584
0500000US26165,26165,"Wexford County, Michigan",32735
0500000US27001,27001,"Aitkin County, Minnesota",16202
0500000US27003,27003,"Anoka County, Minnesota",330844
0500000US27005,27005,"Becker County, Minnesota",32504
0500000US27007,27007,"Beltrami County, Minnesota",44442
0500000US27009,27009,"Benton County, Minnesota",38451
0500000US27011,27011,"Big Stone County, Minnesota",5269
0500000US27013,27013,"Blue Earth County, Minnesota",64013
0500000US27015,27015,"Brown County, Minnesota",25893
0500000US27017,27017,"Carlton County, Minnesota",35386
0500000US27019,27019,"Carver County, Minnesota",91042
0500000US27021,27021,"Cass County, Minnesota",28567
0500000US27023,27023,"Chippewa County, Minnesota",12441
0500000US27025,27025,"Chisago County, Minnesota",53887
0500000US27027,27027,"Clay County, Minnesota",58999
0500000US27029,27029,"Clearwater County, Minnesota",8695
0500000US27031,27031,"Cook County, Minnesota",5176
0500000US27033,27033,"Cottonwood County, Minnesota",11687
0500000US27035,27035,"Crow Wing County, Minnesota",62500
0500000US27037,27037,"Dakota County, Minnesota",398552
0500000US27039,27039,"Dodge County, Minnesota",20087
0500000US27041,27041,"Douglas County, Minnesota",36009
0500000US27043,27043,"Faribault County, Minnesota",14553
0500000US27045,27045,"Fillmore County, Minnesota",20866
0500000US27047,27047,"Freeborn County, Minnesota",31255
0500000US27049,27049,"Goodhue County, Minnesota",46183
0500000US27051,27051,"Grant County, Minnesota",6018
0500000US27053,27053,"Hennepin County, Minnesota",1152425
0500000US27055,27055,"Houston County, Minnesota",19027
0500000US27057,27057,"Hubbard County, Minnesota",20428
0500000US27059,27059,"Isanti County, Minnesota",37816
0500000US27061,27061,"Itasca County, Minnesota",45058
0500000US27063,27063,"Jackson County, Minnesota",10266
0500000US27065,27065,"Kanabec County, Minnesota",16239
0500000US27067,27067,"Kandiyohi County, Minnesota",42239
0500000US27069,27069,"Kittson County, Minnesota",4552
0500000US27071,27071,"Koochiching County, Minnesota",13311
0500000US27073,27073,"Lac qui Parle County, Minnesota",7259
0500000US27075,27075,"Lake County, Minnesota",10866
0500000US27077,27077,"Lake of the Woods County, Minnesota",4045
0500000US27079,27079,"Le Sueur County, Minnesota",27703
0500000US27081,27081,"Lincoln County, Minnesota",5896
0500000US27083,27083,"Lyon County, Minnesota",25857
0500000US27085,27085,"McLeod County, Minnesota",36651
0500000US27087,27087,"Mahnomen County, Minnesota",5413
0500000US27089,27089,"Marshall County, Minnesota",9439
0500000US27091,27091,"Martin County, Minnesota",20840
0500000US27093,27093,"Meeker County, Minnesota",23300
0500000US27095,27095,"Mille Lacs County, Minnesota",26097
0500000US27097,27097,"Morrison County, Minnesota",33198
0500000US27099,27099,"Mower County, Minnesota",39163
0500000US27101,27101,"Murray County, Minnesota",8725
0500000US27103,27103,"Nicollet County, Minnesota",32727
0500000US27105,27105,"Nobles County, Minnesota",21378
0500000US27107,27107,"Norman County, Minnesota",6852
0500000US27109,27109,"Olmsted County, Minnesota",144248
0500000US27111,27111,"Otter Tail County, Minnesota",57303
0500000US27113,27113,"Pennington County, Minnesota",13930
0500000US27115,27115,"Pine County, Minnesota",29750
0500000US27117,27117,"Pipestone County, Minnesota",9596
0500000US27119,27119,"Polk County, Minnesota",31600
0500000US27121,27121,"Pope County, Minnesota",10995
0500000US27123,27123,"Ramsey County, Minnesota",508640
0500000US27125,27125,"Red Lake County, Minnesota",4089
0500000US27127,27127,"Redwood County, Minnesota",16059
0500000US27129,27129,"Renville County, Minnesota",15730
0500000US27131,27131,"Rice County, Minnesota",64142
0500000US27133,27133,"Rock County, Minnesota",9687
0500000US27135,27135,"Roseau County, Minnesota",15629
0500000US27137,27137,"St. Louis County, Minnesota",200226
0500000US27139,27139,"Scott County, Minnesota",129928
0500000US27141,27141,"Sherburne County, Minnesota",88499
0500000US27143,27143,"Sibley County, Minnesota",15226
0500000US27145,27145,"Stearns County, Minnesota",150642
0500000US27147,27147,"Steele County, Minnesota",36576
0500000US27149,27149,"Stevens County, Minnesota",9726
0500000US27151,27151,"Swift County, Minnesota",9783
0500000US27153,27153,"Todd County, Minnesota",24895
0500000US27155,27155,"Traverse County, Minnesota",3558
0500000US27157,27157,"Wabasha County, Minnesota",21676
0500000US27159,27159,"Wadena County, Minnesota",13843
0500000US27161,27161,"Waseca County, Minnesota",19136
0500000US27163,27163,"Washington County, Minnesota",238136
0500000US27165,27165,"Watonwan County, Minnesota",11211
0500000US27167,27167,"Wilkin County, Minnesota",6576
0500000US27169,27169,"Winona County, Minnesota",51461
0500000US27171,27171,"Wright County, Minnesota",124700
0500000US27173,27173,"Yellow Medicine County, Minnesota",10438
0500000US28001,28001,"Adams County, Mississippi",32297
0500000US28003,28003,"Alcorn County, Mississippi",37057
0500000US28005,28005,"Amite County, Mississippi",13131
0500000US28007,28007,"Attala County, Mississippi",19564
0500000US28009,28009,"Benton County, Mississippi",8729
0500000US28011,28011,"Bolivar County, Mississippi",34145
0500000US28013,28013,"Calhoun County, Mississippi",14962
0500000US28015,28015,"Carroll County, Mississippi",10597
0500000US28017,28017,"Chickasaw County, Mississippi",17392
0500000US28019,28019,"Choctaw County, Mississippi",8547
0500000US28021,28021,"Claiborne County, Mississippi",9604
0500000US28023,28023,"Clarke County, Mississippi",16732
0500000US28025,28025,"Clay County, Mississippi",20634
0500000US28027,28027,"Coahoma County, Mississippi",26151
0500000US28029,28029,"Copiah County, Mississippi",29449
0500000US28031,28031,"Covington County, Mississippi",19568
0500000US28033,28033,"DeSoto County, Mississippi",161252
0500000US28035,28035,"Forrest County, Mississippi",74934
0500000US28037,28037,"Franklin County, Mississippi",8118
0500000US28039,28039,"George County, Mississippi",22578
0500000US28041,28041,"Greene County, Mississippi",14400
0500000US28043,28043,"Grenada County, Mississippi",21906
0500000US28045,28045,"Hancock County, Mississippi",43929
0500000US28047,28047,"Harrison County, Mississippi",187105
0500000US28049,28049,"Hinds County, Mississippi",245285
0500000US28051,28051,"Holmes County, Mississippi",19198
0500000US28053,28053,"Humphreys County, Mississippi",9375
0500000US28055,28055,"Issaquena County, Mississippi",1406
0500000US28057,28057,"Itawamba County, Mississippi",23401
0500000US28059,28059,"Jackson County, Mississippi",139668
0500000US28061,28061,"Jasper County, Mississippi",17062
0500000US28063,28063,"Jefferson County, Mississippi",7726
0500000US28065,28065,"Jefferson Davis County, Mississippi",12487
0500000US28067,28067,"Jones County, Mississippi",67761
0500000US28069,28069,"Kemper County, Mississippi",10456
0500000US28071,28071,"Lafayette County, Mississippi",47351
0500000US28073,28073,"Lamar County, Mississippi",55658
0500000US28075,28075,"Lauderdale County, Mississippi",80261
0500000US28077,28077,"Lawrence County, Mississippi",12929
0500000US28079,28079,"Leake County, Mississippi",23805
0500000US28081,28081,"Lee County, Mississippi",82910
0500000US28083,28083,"Leflore County, Mississippi",32317
0500000US28085,28085,"Lincoln County, Mississippi",34869
0500000US28087,28087,"Lowndes County, Mississippi",59779
0500000US28089,28089,"Madison County, Mississippi",95203
0500000US28091,28091,"Marion County, Mississippi",27088
0500000US28093,28093,"Marshall County, Mississippi",37144
0500000US28095,28095,"Monroe County, Mississippi",36989
0500000US28097,28097,"Montgomery County, Mississippi",10925
0500000US28099,28099,"Neshoba County, Mississippi",29676
0500000US28101,28101,"Newton County, Mississippi",21720
0500000US28103,28103,"Noxubee County, Mississippi",11545
0500000US28105,28105,"Oktibbeha County, Mississippi",47671
0500000US28107,28107,"Panola County, Mississippi",34707
0500000US28109,28109,"Pearl River County, Mississippi",55834
0500000US28111,28111,"Perry County, Mississippi",12250
0500000US28113,28113,"Pike County, Mississippi",40404
0500000US28115,28115,"Pontotoc County, Mississippi",29957
0500000US28117,28117,"Prentiss County, Mississippi",25276
0500000US28119,28119,"Quitman County, Mississippi",8223
0500000US28121,28121,"Rankin County, Mississippi",141617
0500000US28123,28123,"Scott County, Mississippi",28264
0500000US28125,28125,"Sharkey County, Mississippi",4916
0500000US28127,28127,"Simpson County, Mississippi",27503
0500000US28129,28129,"Smith County, Mississippi",16491
0500000US28131,28131,"Stone County, Mississippi",17786
0500000US28133,28133,"Sunflower County, Mississippi",29450
0500000US28135,28135,"Tallahatchie County, Mississippi",15378
0500000US28137,28137,"Tate County, Mississippi",28886
0500000US28139,28139,"Tippah County, Mississippi",22232
0500000US28141,28141,"Tishomingo County, Mississippi",19593
0500000US28143,28143,"Tunica County, Mississippi",10778
0500000US28145,28145,"Union County, Mississippi",27134
0500000US28147,28147,"Walthall County, Mississippi",15443
0500000US28149,28149,"Warren County, Mississippi",48773
0500000US28151,28151,"Washington County, Mississippi",51137
0500000US28153,28153,"Wayne County, Mississippi",20747
0500000US28155,28155,"Webster County, Mississippi",10253
0500000US28157,28157,"Wilkinson County, Mississippi",9878
0500000US28159,28159,"Winston County, Mississippi",19198
0500000US28161,28161,"Yalobusha County, Mississippi",12678
0500000US28163,28163,"Yazoo County, Mississippi",28065
0500000US29001,29001,"Adair County, Missouri",25607
0500000US29003,29003,"Andrew County, Missouri",17291
0500000US29005,29005,"Atchison County, Missouri",5685
0500000US29007,29007,"Audrain County, Missouri",25529
0500000US29009,29009,"Barry County, Missouri",35597
0500000US29011,29011,"Barton County, Missouri",12402
0500000US29013,29013,"Bates County, Missouri",17049
0500000US29015,29015,"Benton County, Missouri",19056
0500000US29017,29017,"Bollinger County, Missouri",12363
0500000US29019,29019,"Boone County, Missouri",162642
0500000US29021,29021,"Buchanan County, Missouri",89201
0500000US29023,29023,"Butler County, Missouri",42794
0500000US29025,29025,"Caldwell County, Missouri",9424
0500000US29027,29027,"Callaway County, Missouri",44332
0500000US29029,29029,"Camden County, Missouri",44002
0500000US29031,29031,"Cape Girardeau County, Missouri",75674
0500000US29033,29033,"Carroll County, Missouri",9295
0500000US29035,29035,"Carter County, Missouri",6265
0500000US29037,29037,"Cass County, Missouri",99478
0500000US29039,29039,"Cedar County, Missouri",13982
0500000US29041,29041,"Chariton County, Missouri",7831
0500000US29043,29043,"Christian County, Missouri",77422
0500000US29045,29045,"Clark County, Missouri",7139
0500000US29047,29047,"Clay County, Missouri",221939
0500000US29049,29049,"Clinton County, Missouri",20743
0500000US29051,29051,"Cole County, Missouri",75990
0500000US29053,29053,"Cooper County, Missouri",17601
0500000US29055,29055,"Crawford County, Missouri",24696
0500000US29057,29057,"Dade County, Missouri",7883
0500000US29059,29059,"Dallas County, Missouri",16777
0500000US29061,29061,"Daviess County, Missouri",8433
0500000US29063,29063,"DeKalb County, Missouri",12892
0500000US29065,29065,"Dent County, Missouri",15657
0500000US29067,29067,"Douglas County, Missouri",13684
0500000US29069,29069,"Dunklin County, Missouri",31953
0500000US29071,29071,"Franklin County, Missouri",101492
0500000US29073,29073,"Gasconade County, Missouri",15222
0500000US29075,29075,"Gentry County, Missouri",6738
0500000US29077,29077,"Greene County, Missouri",275174
0500000US29079,29079,"Grundy County, Missouri",10261
0500000US29081,29081,"Harrison County, Missouri",8957
0500000US29083,29083,"Henry County, Missouri",22272
0500000US29085,29085,"Hickory County, Missouri",9627
0500000US29087,29087,"Holt County, Missouri",4912
0500000US29089,29089,"Howard County, Missouri",10144
0500000US29091,29091,"Howell County, Missouri",40400
0500000US29093,29093,"Iron County, Missouri",10630
0500000US29095,29095,"Jackson County, Missouri",674158
0500000US29097,29097,"Jasper County, Missouri",117404
0500000US29099,29099,"Jefferson County, Missouri",218733
0500000US29101,29101,"Johnson County, Missouri",52595
0500000US29103,29103,"Knox County, Missouri",4131
0500000US29105,29105,"Laclede County, Missouri",35571
0500000US29107,29107,"Lafayette County, Missouri",33381
0500000US29109,29109,"Lawrence County, Missouri",38634
0500000US29111,29111,"Lewis County, Missouri",10211
0500000US29113,29113,"Lincoln County, Missouri",52566
0500000US29115,29115,"Linn County, Missouri",12761
0500000US29117,29117,"Livingston County, Missouri",15195
0500000US29119,29119,"McDonald County, Missouri",23083
0500000US29121,29121,"Macon County, Missouri",15566
0500000US29123,29123,"Madison County, Missouri",12226
0500000US29125,29125,"Maries County, Missouri",9176
0500000US29127,29127,"Marion County, Missouri",28781
0500000US29129,29129,"Mercer County, Missouri",3785
0500000US29131,29131,"Miller County, Missouri",24748
0500000US29133,29133,"Mississippi County, Missouri",14358
0500000US29135,29135,"Moniteau County, Missouri",15607
0500000US29137,29137,"Monroe County, Missouri",8840
0500000US29139,29139,"Montgomery County, Missouri",12236
0500000US29141,29141,"Morgan County, Missouri",20565
0500000US29143,29143,"New Madrid County, Missouri",18956
0500000US29145,29145,"Newton County, Missouri",58114
0500000US29147,29147,"Nodaway County, Missouri",23370
0500000US29149,29149,"Oregon County, Missouri",10881
0500000US29151,29151,"Osage County, Missouri",13878
0500000US29153,29153,"Ozark County, Missouri",9723
0500000US29155,29155,"Pemiscot County, Missouri",18296
0500000US29157,29157,"Perry County, Missouri",18971
0500000US29159,29159,"Pettis County, Missouri",42201
0500000US29161,29161,"Phelps County, Missouri",45156
0500000US29163,29163,"Pike County, Missouri",18516
0500000US29165,29165,"Platte County, Missouri",89322
0500000US29167,29167,"Polk County, Missouri",31137
0500000US29169,29169,"Pulaski County, Missouri",52274
0500000US29171,29171,"Putnam County, Missouri",4979
0500000US29173,29173,"Ralls County, Missouri",10167
0500000US29175,29175,"Randolph County, Missouri",25414
0500000US29177,29177,"Ray County, Missouri",23494
0500000US29179,29179,"Reynolds County, Missouri",6696
0500000US29181,29181,"Ripley County, Missouri",14100
0500000US29183,29183,"St. Charles County, Missouri",360485
0500000US29185,29185,"St. Clair County, Missouri",9805
0500000US29186,29186,"Ste. Genevieve County, Missouri",18145
0500000US29187,29187,"St. Francois County, Missouri",65359
0500000US29189,29189,"St. Louis County, Missouri",998954
0500000US29195,29195,"Saline County, Missouri",23370
0500000US29197,29197,"Schuyler County, Missouri",4431
0500000US29199,29199,"Scotland County, Missouri",4843
0500000US29201,29201,"Scott County, Missouri",39191
0500000US29203,29203,"Shannon County, Missouri",8441
0500000US29205,29205,"Shelby County, Missouri",6373
0500000US29207,29207,"Stoddard County, Missouri",29968
0500000US29209,29209,"Stone County, Missouri",32202
0500000US29211,29211,"Sullivan County, Missouri",6714
0500000US29213,29213,"Taney County, Missouri",51675
0500000US29215,29215,"Texas County, Missouri",26008
0500000US29217,29217,"Vernon County, Missouri",21159
0500000US29219,29219,"Warren County, Missouri",32513
0500000US29221,29221,"Washington County, Missouri",25195
0500000US29223,29223,"Wayne County, Missouri",13521
0500000US29225,29225,"Webster County, Missouri",36202
0500000US29227,29227,"Worth County, Missouri",2171
0500000US29229,29229,"Wright County, Missouri",18815
0500000US29510,29510,"St. Louis city, Missouri",319294
0500000US30001,30001,"Beaverhead County, Montana",9246
0500000US30003,30003,"Big Horn County, Montana",12865
0500000US30005,30005,"Blaine County, Montana",6491
0500000US30007,30007,"Broadwater County, Montana",5612
0500000US30009,30009,"Carbon County, Montana",10078
0500000US30011,30011,"Carter County, Montana",1160
0500000US30013,30013,"Cascade County, Montana",81327
0500000US30015,30015,"Chouteau County, Montana",5813
0500000US30017,30017,"Custer County, Montana",11699
0500000US30019,30019,"Daniels County, Montana",1751
0500000US30021,30021,"Dawson County, Montana",8966
0500000US30023,30023,"Deer Lodge County, Montana",9298
0500000US30025,30025,"Fallon County, Montana",2890
0500000US30027,30027,"Fergus County, Montana",11586
0500000US30029,30029,"Flathead County, Montana",90928
0500000US30031,30031,"Gallatin County, Montana",89513
0500000US30033,30033,"Garfield County, Montana",1206
0500000US30035,30035,"Glacier County, Montana",13399
0500000US30037,30037,"Golden Valley County, Montana",884
0500000US30039,30039,"Granite County, Montana",3079
0500000US30041,30041,"Hill County, Montana",16096
0500000US30043,30043,"Jefferson County, Montana",11406
0500000US30045,30045,"Judith Basin County, Montana",2072
0500000US30047,30047,"Lake County, Montana",28746
0500000US30049,30049,"Lewis and Clark County, Montana",63395
0500000US30051,30051,"Liberty County, Montana",2339
0500000US30053,30053,"Lincoln County, Montana",19687
0500000US30055,30055,"McCone County, Montana",1734
0500000US30057,30057,"Madison County, Montana",7691
0500000US30059,30059,"Meagher County, Montana",1891
0500000US30061,30061,"Mineral County, Montana",4223
0500000US30063,30063,"Missoula County, Montana",109299
0500000US30065,30065,"Musselshell County, Montana",4538
0500000US30067,30067,"Park County, Montana",15636
0500000US30069,30069,"Petroleum County, Montana",494
0500000US30071,30071,"Phillips County, Montana",4253
0500000US30073,30073,"Pondera County, Montana",6153
0500000US30075,30075,"Powder River County, Montana",1743
0500000US30077,30077,"Powell County, Montana",7027
0500000US30079,30079,"Prairie County, Montana",1179
0500000US30081,30081,"Ravalli County, Montana",40212
0500000US30083,30083,"Richland County, Montana",9746
0500000US30085,30085,"Roosevelt County, Montana",10425
